#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 140  48
# Band-Index:    1
   8.12063    -74.866270
 
# Band-Index:    2
   8.12063    -39.231830
   8.07771    -39.231550
   8.03479    -39.230734
   7.99187    -39.229402
   7.94896    -39.227593
   7.90604    -39.225376
   7.86312    -39.222823
   7.82020    -39.220035
   7.77728    -39.217104
   7.73436    -39.214124
   7.69144    -39.211192
   7.64852    -39.208406
   7.60560    -39.205843
   7.56268    -39.203564
   7.51976    -39.201609
   7.47685    -39.200006
   7.43393    -39.198759
   7.39101    -39.197868
   7.34809    -39.197345
   7.30517    -39.197180
   7.30517    -39.197180
   7.21079    -39.198076
   7.11642    -39.200748
   7.02204    -39.205012
   6.92766    -39.210561
   6.83329    -39.216884
   6.73891    -39.223341
   6.64453    -39.229253
   6.55016    -39.234065
   6.45578    -39.237444
   6.36141    -39.239420
   6.26703    -39.240398
   6.17265    -39.241079
   6.07828    -39.242122
   5.98390    -39.243758
   5.88952    -39.245784
   5.79515    -39.247815
   5.70077    -39.249505
   5.60639    -39.250608
   5.51202    -39.250992
   5.51202    -39.197180
   5.42854    -39.197891
   5.34505    -39.200014
   5.26157    -39.203571
   5.17809    -39.208409
   5.09460    -39.214118
   5.01112    -39.220041
   4.92764    -39.225375
   4.84416    -39.229399
   4.76067    -39.231552
   4.67719    -39.231556
   4.59371    -39.229391
   4.51023    -39.225366
   4.42674    -39.220038
   4.34326    -39.214123
   4.25978    -39.208408
   4.17629    -39.203560
   4.09281    -39.200003
   4.00933    -39.197869
   3.92585    -39.197180
   3.92585    -39.197180
   3.86266    -39.197563
   3.79947    -39.198713
   3.73628    -39.200599
   3.67309    -39.203181
   3.60990    -39.206400
   3.54671    -39.210173
   3.48352    -39.214415
   3.42033    -39.219015
   3.35714    -39.223854
   3.29395    -39.228811
   3.23076    -39.233737
   3.16757    -39.238504
   3.10438    -39.242960
   3.04119    -39.246984
   2.97800    -39.250454
   2.91481    -39.253265
   2.85162    -39.255335
   2.78843    -39.256606
   2.72524    -39.257038
   2.72524    -39.257038
   2.68560    -39.256958
   2.64597    -39.256740
   2.60633    -39.256399
   2.56669    -39.255959
   2.52705    -39.255438
   2.48742    -39.254884
   2.44778    -39.254322
   2.40814    -39.253778
   2.36850    -39.253266
   2.32886    -39.252812
   2.28923    -39.252410
   2.24959    -39.252067
   2.20995    -39.251781
   2.17031    -39.251549
   2.13068    -39.251366
   2.09104    -39.251226
   2.05140    -39.251112
   2.01176    -39.251042
   1.97212    -39.251002
   1.97212    -39.251002
   1.92828    -39.250988
   1.88443    -39.251012
   1.84059    -39.251061
   1.79674    -39.251150
   1.75290    -39.251290
   1.70905    -39.251475
   1.66521    -39.251706
   1.62136    -39.252004
   1.57752    -39.252380
   1.53367    -39.252828
   1.48983    -39.253339
   1.44598    -39.253906
   1.40214    -39.254518
   1.35829    -39.255143
   1.31445    -39.255730
   1.27060    -39.256253
   1.22676    -39.256665
   1.18291    -39.256926
   1.13907    -39.257015
   1.13907    -39.257015
   1.07912    -39.256589
   1.01917    -39.255319
   0.95922    -39.253247
   0.89927    -39.250438
   0.83931    -39.246970
   0.77936    -39.242953
   0.71941    -39.238490
   0.65946    -39.233733
   0.59951    -39.228807
   0.53956    -39.223856
   0.47961    -39.219015
   0.41966    -39.214418
   0.35971    -39.210180
   0.29976    -39.206406
   0.23980    -39.203189
   0.17985    -39.200607
   0.11990    -39.198715
   0.05995    -39.197562
   0.00000    -39.197180
 
# Band-Index:    3
   0.00000    -39.146301
   0.05995    -39.146706
   0.11990    -39.147945
   0.17985    -39.149963
   0.23980    -39.152661
   0.29976    -39.155992
   0.35971    -39.159821
   0.41966    -39.164048
   0.47961    -39.168531
   0.53956    -39.173119
   0.59951    -39.177738
   0.65946    -39.182223
   0.71941    -39.186451
   0.77936    -39.190353
   0.83931    -39.193797
   0.89927    -39.196738
   0.95922    -39.199093
   1.01917    -39.200803
   1.07912    -39.201849
   1.13907    -39.202202
   1.13907    -39.202202
   1.18291    -39.201957
   1.22676    -39.201225
   1.27060    -39.200012
   1.31445    -39.198330
   1.35829    -39.196204
   1.40214    -39.193664
   1.44598    -39.190770
   1.48983    -39.187589
   1.53367    -39.184236
   1.57752    -39.180797
   1.62136    -39.177379
   1.66521    -39.174125
   1.70905    -39.171145
   1.75290    -39.168531
   1.79674    -39.166366
   1.84059    -39.164749
   1.88443    -39.163739
   1.92828    -39.163360
   1.97212    -39.163629
   1.97212    -39.163629
   2.01176    -39.164415
   2.05140    -39.165702
   2.09104    -39.167459
   2.13068    -39.169626
   2.17031    -39.172126
   2.20995    -39.174907
   2.24959    -39.177888
   2.28923    -39.180985
   2.32886    -39.184091
   2.36850    -39.187133
   2.40814    -39.190044
   2.44778    -39.192741
   2.48742    -39.195167
   2.52705    -39.197269
   2.56669    -39.199023
   2.60633    -39.200404
   2.64597    -39.201399
   2.68560    -39.201994
   2.72524    -39.202190
   2.72524    -39.202190
   2.78843    -39.201841
   2.85162    -39.200800
   2.91481    -39.199080
   2.97800    -39.196733
   3.04119    -39.193794
   3.10438    -39.190348
   3.16757    -39.186460
   3.23076    -39.182213
   3.29395    -39.177738
   3.35714    -39.173132
   3.42033    -39.168526
   3.48352    -39.164042
   3.54671    -39.159823
   3.60990    -39.155989
   3.67309    -39.152662
   3.73628    -39.149956
   3.79947    -39.147945
   3.86266    -39.146705
   3.92585    -39.146301
   3.92585    -39.146301
   4.00933    -39.146833
   4.09281    -39.148291
   4.17629    -39.150268
   4.25978    -39.152302
   4.34326    -39.154057
   4.42674    -39.155391
   4.51023    -39.156292
   4.59371    -39.156839
   4.67719    -39.157091
   4.76067    -39.157093
   4.84416    -39.156840
   4.92764    -39.156291
   5.01112    -39.155391
   5.09460    -39.154066
   5.17809    -39.152318
   5.26157    -39.150289
   5.34505    -39.148307
   5.42854    -39.146849
   5.51202    -39.146306
   5.51202    -39.163356
   5.60639    -39.164490
   5.70077    -39.167723
   5.79515    -39.172569
   5.88952    -39.178224
   5.98390    -39.183706
   6.07828    -39.187943
   6.17265    -39.190075
   6.26703    -39.189808
   6.36141    -39.187444
   6.45578    -39.183615
   6.55016    -39.178867
   6.64453    -39.173618
   6.73891    -39.168180
   6.83329    -39.162786
   6.92766    -39.157675
   7.02204    -39.153129
   7.11642    -39.149500
   7.21079    -39.147113
   7.30517    -39.146301
   7.30517    -39.146301
   7.34809    -39.146433
   7.39101    -39.146831
   7.43393    -39.147466
   7.47685    -39.148292
   7.51976    -39.149249
   7.56268    -39.150271
   7.60560    -39.151307
   7.64852    -39.152304
   7.69144    -39.153231
   7.73436    -39.154062
   7.77728    -39.154784
   7.82020    -39.155393
   7.86312    -39.155889
   7.90604    -39.156294
   7.94896    -39.156602
   7.99187    -39.156837
   8.03479    -39.156996
   8.07771    -39.157092
   8.12063    -39.157123
 
# Band-Index:    4
   8.12063    -38.986003
   8.07771    -38.986019
   8.03479    -38.986066
   7.99187    -38.986148
   7.94896    -38.986242
   7.90604    -38.986368
   7.86312    -38.986513
   7.82020    -38.986679
   7.77728    -38.986858
   7.73436    -38.987040
   7.69144    -38.987225
   7.64852    -38.987405
   7.60560    -38.987580
   7.56268    -38.987743
   7.51976    -38.987887
   7.47685    -38.988015
   7.43393    -38.988118
   7.39101    -38.988190
   7.34809    -38.988235
   7.30517    -38.988257
   7.30517    -38.988257
   7.21079    -38.988171
   7.11642    -38.987927
   7.02204    -38.987530
   6.92766    -38.987032
   6.83329    -38.986469
   6.73891    -38.985880
   6.64453    -38.985295
   6.55016    -38.984783
   6.45578    -38.984373
   6.36141    -38.984078
   6.26703    -38.983912
   6.17265    -38.983863
   6.07828    -38.983909
   5.98390    -38.984034
   5.88952    -38.984211
   5.79515    -38.984390
   5.70077    -38.984542
   5.60639    -38.984644
   5.51202    -38.984679
   5.51202    -38.988266
   5.42854    -38.988214
   5.34505    -38.988032
   5.26157    -38.987751
   5.17809    -38.987410
   5.09460    -38.987038
   5.01112    -38.986673
   4.92764    -38.986360
   4.84416    -38.986135
   4.76067    -38.986008
   4.67719    -38.986011
   4.59371    -38.986140
   4.51023    -38.986375
   4.42674    -38.986683
   4.34326    -38.987041
   4.25978    -38.987402
   4.17629    -38.987736
   4.09281    -38.988016
   4.00933    -38.988193
   3.92585    -38.988257
   3.92585    -38.988257
   3.86266    -38.988212
   3.79947    -38.988097
   3.73628    -38.987903
   3.67309    -38.987640
   3.60990    -38.987322
   3.54671    -38.986941
   3.48352    -38.986510
   3.42033    -38.986052
   3.35714    -38.985578
   3.29395    -38.985098
   3.23076    -38.984618
   3.16757    -38.984167
   3.10438    -38.983746
   3.04119    -38.983366
   2.97800    -38.983047
   2.91481    -38.982779
   2.85162    -38.982586
   2.78843    -38.982469
   2.72524    -38.982428
   2.72524    -38.982428
   2.68560    -38.982441
   2.64597    -38.982483
   2.60633    -38.982554
   2.56669    -38.982650
   2.52705    -38.982762
   2.48742    -38.982894
   2.44778    -38.983044
   2.40814    -38.983206
   2.36850    -38.983372
   2.32886    -38.983551
   2.28923    -38.983724
   2.24959    -38.983893
   2.20995    -38.984054
   2.17031    -38.984207
   2.13068    -38.984343
   2.09104    -38.984458
   2.05140    -38.984547
   2.01176    -38.984615
   1.97212    -38.984656
   1.97212    -38.984656
   1.92828    -38.984669
   1.88443    -38.984653
   1.84059    -38.984597
   1.79674    -38.984514
   1.75290    -38.984404
   1.70905    -38.984264
   1.66521    -38.984099
   1.62136    -38.983923
   1.57752    -38.983739
   1.53367    -38.983547
   1.48983    -38.983354
   1.44598    -38.983169
   1.40214    -38.982994
   1.35829    -38.982831
   1.31445    -38.982690
   1.27060    -38.982575
   1.22676    -38.982491
   1.18291    -38.982438
   1.13907    -38.982418
   1.13907    -38.982418
   1.07912    -38.982456
   1.01917    -38.982575
   0.95922    -38.982775
   0.89927    -38.983038
   0.83931    -38.983365
   0.77936    -38.983752
   0.71941    -38.984170
   0.65946    -38.984630
   0.59951    -38.985098
   0.53956    -38.985576
   0.47961    -38.986057
   0.41966    -38.986516
   0.35971    -38.986937
   0.29976    -38.987321
   0.23980    -38.987650
   0.17985    -38.987917
   0.11990    -38.988106
   0.05995    -38.988216
   0.00000    -38.988257
 
# Band-Index:    5
   0.00000    -22.217863
   0.05995    -22.217557
   0.11990    -22.216705
   0.17985    -22.215394
   0.23980    -22.213855
   0.29976    -22.212329
   0.35971    -22.211066
   0.41966    -22.210373
   0.47961    -22.210380
   0.53956    -22.211195
   0.59951    -22.212793
   0.65946    -22.215030
   0.71941    -22.217717
   0.77936    -22.220673
   0.83931    -22.223625
   0.89927    -22.226358
   0.95922    -22.228723
   1.01917    -22.230524
   1.07912    -22.231656
   1.13907    -22.232033
   1.13907    -22.232033
   1.18291    -22.231651
   1.22676    -22.230481
   1.27060    -22.228527
   1.31445    -22.225849
   1.35829    -22.222537
   1.40214    -22.218627
   1.44598    -22.214237
   1.48983    -22.209478
   1.53367    -22.204446
   1.57752    -22.199272
   1.62136    -22.194089
   1.66521    -22.189028
   1.70905    -22.184197
   1.75290    -22.179705
   1.79674    -22.175651
   1.84059    -22.172173
   1.88443    -22.169333
   1.92828    -22.168518
   1.97212    -22.170442
   1.97212    -22.170442
   2.01176    -22.172796
   2.05140    -22.175690
   2.09104    -22.179091
   2.13068    -22.182875
   2.17031    -22.187010
   2.20995    -22.191371
   2.24959    -22.195912
   2.28923    -22.200544
   2.32886    -22.205156
   2.36850    -22.209641
   2.40814    -22.213981
   2.44778    -22.218019
   2.48742    -22.221671
   2.52705    -22.224911
   2.56669    -22.227654
   2.60633    -22.229814
   2.64597    -22.231416
   2.68560    -22.232387
   2.72524    -22.232717
   2.72524    -22.232717
   2.78843    -22.232316
   2.85162    -22.231158
   2.91481    -22.229307
   2.97800    -22.226883
   3.04119    -22.224035
   3.10438    -22.220986
   3.16757    -22.217959
   3.23076    -22.215172
   3.29395    -22.212887
   3.35714    -22.211258
   3.42033    -22.210422
   3.48352    -22.210404
   3.54671    -22.211092
   3.60990    -22.212347
   3.67309    -22.213870
   3.73628    -22.215397
   3.79947    -22.216702
   3.86266    -22.217554
   3.92585    -22.217863
   3.92585    -22.217863
   4.00933    -22.217164
   4.09281    -22.215149
   4.17629    -22.211919
   4.25978    -22.207616
   4.34326    -22.202126
   4.42674    -22.195206
   4.51023    -22.186429
   4.59371    -22.175289
   4.67719    -22.161434
   4.76067    -22.162734
   4.84416    -22.176465
   4.92764    -22.187461
   5.01112    -22.196057
   5.09460    -22.202814
   5.17809    -22.208159
   5.26157    -22.212393
   5.34505    -22.215529
   5.42854    -22.217536
   5.51202    -22.218193
   5.51202    -22.168650
   5.60639    -22.172631
   5.70077    -22.178490
   5.79515    -22.184722
   5.88952    -22.190376
   5.98390    -22.194501
   6.07828    -22.196134
   6.17265    -22.194447
   6.26703    -22.189242
   6.36141    -22.193530
   6.45578    -22.197131
   6.55016    -22.200022
   6.64453    -22.202405
   6.73891    -22.204662
   6.83329    -22.207073
   6.92766    -22.209802
   7.02204    -22.212677
   7.11642    -22.215327
   7.21079    -22.217174
   7.30517    -22.217863
   7.30517    -22.217863
   7.34809    -22.217675
   7.39101    -22.217163
   7.43393    -22.216327
   7.47685    -22.215164
   7.51976    -22.213702
   7.56268    -22.211956
   7.60560    -22.209940
   7.64852    -22.207681
   7.69144    -22.205144
   7.73436    -22.202267
   7.77728    -22.199030
   7.82020    -22.195405
   7.86312    -22.191318
   7.90604    -22.186724
   7.94896    -22.181561
   7.99187    -22.175766
   8.03479    -22.169267
   8.07771    -22.162065
   8.12063    -22.154763
 
# Band-Index:    6
   8.12063    -22.153422
   8.07771    -22.145372
   8.03479    -22.135985
   7.99187    -22.125927
   7.94896    -22.115235
   7.90604    -22.104053
   7.86312    -22.092482
   7.82020    -22.080671
   7.77728    -22.068797
   7.73436    -22.057064
   7.69144    -22.045685
   7.64852    -22.034938
   7.60560    -22.027473
   7.56268    -22.028896
   7.51976    -22.030148
   7.47685    -22.031211
   7.43393    -22.032052
   7.39101    -22.032654
   7.34809    -22.033023
   7.30517    -22.033164
   7.30517    -22.033164
   7.21079    -22.032465
   7.11642    -22.030365
   7.02204    -22.026677
   6.92766    -22.041566
   6.83329    -22.067864
   6.73891    -22.095156
   6.64453    -22.121229
   6.55016    -22.144468
   6.45578    -22.163786
   6.36141    -22.178581
   6.26703    -22.188650
   6.17265    -22.184063
   6.07828    -22.178662
   5.98390    -22.173407
   5.88952    -22.168868
   5.79515    -22.165652
   5.70077    -22.164245
   5.60639    -22.164921
   5.51202    -22.167095
   5.51202    -22.033839
   5.42854    -22.033361
   5.34505    -22.031899
   5.26157    -22.029586
   5.17809    -22.034007
   5.09460    -22.056049
   5.01112    -22.079674
   4.92764    -22.103128
   4.84416    -22.125090
   4.76067    -22.144656
   4.67719    -22.146037
   4.59371    -22.126464
   4.51023    -22.104472
   4.42674    -22.080974
   4.34326    -22.057253
   4.25978    -22.035029
   4.17629    -22.028831
   4.09281    -22.031200
   4.00933    -22.032654
   3.92585    -22.033164
   3.92585    -22.033164
   3.86266    -22.032855
   3.79947    -22.031934
   3.73628    -22.030338
   3.67309    -22.027986
   3.60990    -22.025169
   3.54671    -22.040156
   3.48352    -22.057166
   3.42033    -22.075308
   3.35714    -22.093864
   3.29395    -22.112230
   3.23076    -22.129884
   3.16757    -22.146422
   3.10438    -22.161399
   3.04119    -22.174538
   2.97800    -22.185641
   2.91481    -22.194420
   2.85162    -22.200819
   2.78843    -22.204682
   2.72524    -22.205963
   2.72524    -22.205963
   2.68560    -22.205688
   2.64597    -22.204808
   2.60633    -22.203362
   2.56669    -22.201404
   2.52705    -22.198965
   2.48742    -22.196108
   2.44778    -22.192952
   2.40814    -22.189552
   2.36850    -22.185991
   2.32886    -22.182419
   2.28923    -22.178918
   2.24959    -22.175612
   2.20995    -22.172636
   2.17031    -22.170062
   2.13068    -22.167983
   2.09104    -22.166479
   2.05140    -22.165599
   2.01176    -22.165420
   1.97212    -22.165914
   1.97212    -22.165914
   1.92828    -22.167225
   1.88443    -22.167389
   1.84059    -22.167046
   1.79674    -22.167521
   1.75290    -22.168804
   1.70905    -22.170827
   1.66521    -22.173478
   1.62136    -22.176658
   1.57752    -22.180272
   1.53367    -22.184116
   1.48983    -22.188032
   1.44598    -22.191920
   1.40214    -22.195587
   1.35829    -22.198927
   1.31445    -22.201804
   1.27060    -22.204142
   1.22676    -22.205879
   1.18291    -22.206950
   1.13907    -22.207317
   1.13907    -22.207317
   1.07912    -22.206012
   1.01917    -22.202136
   0.95922    -22.195756
   0.89927    -22.186934
   0.83931    -22.175807
   0.77936    -22.162598
   0.71941    -22.147502
   0.65946    -22.130906
   0.59951    -22.113111
   0.53956    -22.094578
   0.47961    -22.075879
   0.41966    -22.057609
   0.35971    -22.040452
   0.29976    -22.025173
   0.23980    -22.027924
   0.17985    -22.030309
   0.11990    -22.031925
   0.05995    -22.032852
   0.00000    -22.033164
 
# Band-Index:    7
   0.00000    -22.007495
   0.05995    -22.007516
   0.11990    -22.007568
   0.17985    -22.007588
   0.23980    -22.012607
   0.29976    -22.024704
   0.35971    -22.020675
   0.41966    -22.016232
   0.47961    -22.012426
   0.53956    -22.010088
   0.59951    -22.008779
   0.65946    -22.007983
   0.71941    -22.007532
   0.77936    -22.007389
   0.83931    -22.007460
   0.89927    -22.007717
   0.95922    -22.008055
   1.01917    -22.008373
   1.07912    -22.008603
   1.13907    -22.008694
   1.13907    -22.008694
   1.18291    -22.008597
   1.22676    -22.008329
   1.27060    -22.007882
   1.31445    -22.007304
   1.35829    -22.006627
   1.40214    -22.005893
   1.44598    -22.005168
   1.48983    -22.004474
   1.53367    -22.003880
   1.57752    -22.003405
   1.62136    -22.003097
   1.66521    -22.002948
   1.70905    -22.002941
   1.75290    -22.003033
   1.79674    -22.003138
   1.84059    -22.003230
   1.88443    -22.003173
   1.92828    -22.003670
   1.97212    -22.004073
   1.97212    -22.004073
   2.01176    -22.004220
   2.05140    -22.004246
   2.09104    -22.004219
   2.13068    -22.004200
   2.17031    -22.004233
   2.20995    -22.004368
   2.24959    -22.004628
   2.28923    -22.005027
   2.32886    -22.005569
   2.36850    -22.006212
   2.40814    -22.006950
   2.44778    -22.007727
   2.48742    -22.008504
   2.52705    -22.009258
   2.56669    -22.009936
   2.60633    -22.010488
   2.64597    -22.010913
   2.68560    -22.011162
   2.72524    -22.011251
   2.72524    -22.011251
   2.78843    -22.011125
   2.85162    -22.010773
   2.91481    -22.010255
   2.97800    -22.009683
   3.04119    -22.009157
   3.10438    -22.008814
   3.16757    -22.008724
   3.23076    -22.008928
   3.29395    -22.009524
   3.35714    -22.010652
   3.42033    -22.012810
   3.48352    -22.016465
   3.54671    -22.020835
   3.60990    -22.024619
   3.67309    -22.012495
   3.73628    -22.007599
   3.79947    -22.007571
   3.86266    -22.007514
   3.92585    -22.007495
   3.92585    -22.007495
   4.00933    -22.007192
   4.09281    -22.006380
   4.17629    -22.016472
   4.25978    -22.025788
   4.34326    -22.022225
   4.42674    -22.018360
   4.51023    -22.014397
   4.59371    -22.010524
   4.67719    -22.006846
   4.76067    -22.007528
   4.84416    -22.011286
   4.92764    -22.015191
   5.01112    -22.019154
   5.09460    -22.022995
   5.17809    -22.026551
   5.26157    -22.015592
   5.34505    -22.006581
   5.42854    -22.007430
   5.51202    -22.007728
   5.51202    -22.003536
   5.60639    -22.004393
   5.70077    -22.004327
   5.79515    -22.003288
   5.88952    -22.001681
   5.98390    -21.999846
   6.07828    -21.997905
   6.17265    -21.996965
   6.26703    -21.997962
   6.36141    -21.999129
   6.45578    -22.000459
   6.55016    -22.002139
   6.64453    -22.004523
   6.73891    -22.008600
   6.83329    -22.014875
   6.92766    -22.021391
   7.02204    -22.019075
   7.11642    -22.006885
   7.21079    -22.007341
   7.30517    -22.007495
   7.30517    -22.007495
   7.34809    -22.007415
   7.39101    -22.007191
   7.43393    -22.006845
   7.47685    -22.006382
   7.51976    -22.009311
   7.56268    -22.016434
   7.60560    -22.025061
   7.64852    -22.025858
   7.69144    -22.024156
   7.73436    -22.022351
   7.77728    -22.020465
   7.82020    -22.018535
   7.86312    -22.016590
   7.90604    -22.014650
   7.94896    -22.012719
   7.99187    -22.010830
   8.03479    -22.008961
   8.07771    -22.007166
   8.12063    -22.005563
 
# Band-Index:    8
   8.12063    -22.005288
   8.07771    -22.003768
   8.03479    -22.002216
   7.99187    -22.000776
   7.94896    -21.999440
   7.90604    -21.998251
   7.86312    -21.998925
   7.82020    -21.999987
   7.77728    -22.000995
   7.73436    -22.001941
   7.69144    -22.002838
   7.64852    -22.003670
   7.60560    -22.004454
   7.56268    -22.005173
   7.51976    -22.005817
   7.47685    -22.004167
   7.43393    -22.001583
   7.39101    -22.001020
   7.34809    -22.001065
   7.30517    -22.001132
   7.30517    -22.001132
   7.21079    -22.000478
   7.11642    -22.003640
   7.02204    -22.005984
   6.92766    -22.004521
   6.83329    -22.002203
   6.73891    -21.997934
   6.64453    -21.990399
   6.55016    -21.984962
   6.45578    -21.987429
   6.36141    -21.990356
   6.26703    -21.993133
   6.17265    -21.995541
   6.07828    -21.995915
   5.98390    -21.995555
   5.88952    -21.995900
   5.79515    -21.997125
   5.70077    -21.999087
   5.60639    -22.001319
   5.51202    -22.003056
   5.51202    -22.000903
   5.42854    -22.000749
   5.34505    -22.003540
   5.26157    -22.005337
   5.17809    -22.003797
   5.09460    -22.002053
   5.01112    -22.000106
   4.92764    -21.997908
   4.84416    -22.000431
   4.76067    -22.003444
   4.67719    -22.004069
   4.59371    -22.000977
   4.51023    -21.998407
   4.42674    -21.999966
   4.34326    -22.001923
   4.25978    -22.003666
   4.17629    -22.005157
   4.09281    -22.004189
   4.00933    -22.001025
   3.92585    -22.001132
   3.92585    -22.001132
   3.86266    -22.000738
   3.79947    -22.000077
   3.73628    -22.003522
   3.67309    -22.007517
   3.60990    -22.007225
   3.54671    -22.006485
   3.48352    -22.004823
   3.42033    -22.001161
   3.35714    -21.994818
   3.29395    -21.986572
   3.23076    -21.977298
   3.16757    -21.976422
   3.10438    -21.977977
   3.04119    -21.979671
   2.97800    -21.981351
   2.91481    -21.982817
   2.85162    -21.983972
   2.78843    -21.984700
   2.72524    -21.984944
   2.72524    -21.984944
   2.68560    -21.984939
   2.64597    -21.984918
   2.60633    -21.984906
   2.56669    -21.984947
   2.52705    -21.985067
   2.48742    -21.985328
   2.44778    -21.985789
   2.40814    -21.986458
   2.36850    -21.987376
   2.32886    -21.988554
   2.28923    -21.989961
   2.24959    -21.991594
   2.20995    -21.993392
   2.17031    -21.995273
   2.13068    -21.997107
   2.09104    -21.998807
   2.05140    -22.000257
   2.01176    -22.001438
   1.97212    -22.002293
   1.97212    -22.002293
   1.92828    -22.002874
   1.88443    -22.002964
   1.84059    -22.001885
   1.79674    -22.000428
   1.75290    -21.998657
   1.70905    -21.996671
   1.66521    -21.994609
   1.62136    -21.992642
   1.57752    -21.990892
   1.53367    -21.989425
   1.48983    -21.988276
   1.44598    -21.987467
   1.40214    -21.986953
   1.35829    -21.986699
   1.31445    -21.986622
   1.27060    -21.986664
   1.22676    -21.986760
   1.18291    -21.986828
   1.13907    -21.986851
   1.13907    -21.986851
   1.07912    -21.986578
   1.01917    -21.985732
   0.95922    -21.984397
   0.89927    -21.982727
   0.83931    -21.980856
   0.77936    -21.978934
   0.71941    -21.977157
   0.65946    -21.976949
   0.59951    -21.986260
   0.53956    -21.994535
   0.47961    -22.000893
   0.41966    -22.004609
   0.35971    -22.006349
   0.29976    -22.007135
   0.23980    -22.007480
   0.17985    -22.003590
   0.11990    -22.000091
   0.05995    -22.000738
   0.00000    -22.001132
 
# Band-Index:    9
   0.00000    -21.992805
   0.05995    -21.993043
   0.11990    -21.995406
   0.17985    -21.995546
   0.23980    -21.992669
   0.29976    -21.988815
   0.35971    -21.984415
   0.41966    -21.980022
   0.47961    -21.976533
   0.53956    -21.974908
   0.59951    -21.974868
   0.65946    -21.975744
   0.71941    -21.967188
   0.77936    -21.957603
   0.83931    -21.948763
   0.89927    -21.947373
   0.95922    -21.946600
   1.01917    -21.946030
   1.07912    -21.945687
   1.13907    -21.945568
   1.13907    -21.945568
   1.18291    -21.945681
   1.22676    -21.946054
   1.27060    -21.946838
   1.31445    -21.948265
   1.35829    -21.950472
   1.40214    -21.953464
   1.44598    -21.957144
   1.48983    -21.961325
   1.53367    -21.965731
