 #Energy          XX              YY             ZZ              XY              YZ              XZ
 2.496460E+02  3.85556566E-01  3.86486455E-01  3.70048846E-01  1.00000000E+00  1.00000000E+00  9.38820089E-03
 2.465287E+02  3.85872827E-01  3.74763052E-01  3.67366708E-01  1.00000000E+00  1.00000000E+00  8.91584849E-03
 2.434834E+02  3.86303538E-01  3.65431963E-01  3.64680579E-01  1.00000000E+00  1.00000000E+00  7.75625372E-03
 2.405125E+02  3.87122963E-01  3.59257378E-01  3.62932879E-01  1.00000000E+00  1.00000000E+00  6.65532120E-03
 2.376178E+02  3.88060615E-01  3.55415623E-01  3.61640719E-01  1.00000000E+00  1.00000000E+00  6.29134450E-03
 2.347874E+02  3.88335967E-01  3.51727434E-01  3.59255103E-01  1.00000000E+00  1.00000000E+00  6.61390808E-03
 2.320237E+02  3.87479245E-01  3.47115432E-01  3.56150171E-01  1.00000000E+00  1.00000000E+00  7.51937289E-03
 2.293286E+02  3.85359921E-01  3.42087408E-01  3.53491924E-01  1.00000000E+00  1.00000000E+00  9.11239529E-03
 2.266912E+02  3.82590578E-01  3.37359779E-01  3.51109277E-01  1.00000000E+00  1.00000000E+00  1.13406339E-02
 2.241178E+02  3.79809567E-01  3.33484184E-01  3.48355677E-01  1.00000000E+00  1.00000000E+00  1.39133303E-02
 2.215982E+02  3.76592842E-01  3.30418165E-01  3.44639147E-01  1.00000000E+00  1.00000000E+00  1.67617251E-02
 2.191346E+02  3.71872613E-01  3.28064343E-01  3.38997352E-01  1.00000000E+00  1.00000000E+00  2.02040288E-02
 2.167291E+02  3.65263718E-01  3.26320493E-01  3.31221099E-01  1.00000000E+00  1.00000000E+00  2.44535946E-02
 2.143720E+02  3.57704051E-01  3.25373294E-01  3.23236596E-01  1.00000000E+00  1.00000000E+00  2.94390792E-02
 2.120657E+02  3.50260988E-01  3.25398973E-01  3.16208672E-01  1.00000000E+00  1.00000000E+00  3.50970528E-02
 2.098120E+02  3.43732695E-01  3.25457740E-01  3.09416515E-01  1.00000000E+00  1.00000000E+00  4.08411240E-02
 2.076022E+02  3.37504652E-01  3.24311466E-01  3.01373221E-01  1.00000000E+00  1.00000000E+00  4.64484045E-02
 2.054385E+02  3.30026248E-01  3.21134795E-01  2.91633648E-01  1.00000000E+00  1.00000000E+00  5.26744480E-02
 2.033228E+02  3.20658331E-01  3.15670898E-01  2.81738158E-01  1.00000000E+00  1.00000000E+00  5.92908422E-02
 2.012469E+02  3.10804300E-01  3.08416163E-01  2.73735645E-01  1.00000000E+00  1.00000000E+00  6.50484989E-02
 1.992130E+02  3.02880929E-01  3.00701477E-01  2.69017856E-01  1.00000000E+00  1.00000000E+00  7.23464919E-02
 1.972229E+02  2.98206688E-01  2.93621472E-01  2.68161165E-01  1.00000000E+00  1.00000000E+00  8.38037433E-02
 1.952691E+02  2.97426240E-01  2.87728295E-01  2.71252150E-01  1.00000000E+00  1.00000000E+00  9.77959562E-02
 1.933537E+02  3.00835655E-01  2.83206561E-01  2.77659149E-01  1.00000000E+00  1.00000000E+00  1.12650244E-01
 1.914784E+02  3.07583483E-01  2.80220577E-01  2.86253869E-01  1.00000000E+00  1.00000000E+00  1.28139961E-01
 1.896363E+02  3.16509908E-01  2.78913724E-01  2.96172811E-01  1.00000000E+00  1.00000000E+00  1.42431704E-01
 1.878292E+02  3.26430022E-01  2.78893689E-01  3.06307827E-01  1.00000000E+00  1.00000000E+00  1.54996857E-01
 1.860591E+02  3.35978781E-01  2.78768665E-01  3.15253096E-01  1.00000000E+00  1.00000000E+00  1.62869899E-01
 1.843193E+02  3.43787999E-01  2.77433640E-01  3.22288092E-01  1.00000000E+00  1.00000000E+00  1.64458440E-01
 1.826117E+02  3.49702589E-01  2.75699633E-01  3.28544788E-01  1.00000000E+00  1.00000000E+00  1.68529841E-01
 1.809381E+02  3.54464328E-01  2.74771784E-01  3.35009618E-01  1.00000000E+00  1.00000000E+00  1.83739029E-01
 1.792923E+02  3.58403796E-01  2.74583597E-01  3.41793500E-01  1.00000000E+00  1.00000000E+00  2.07111774E-01
 1.776787E+02  3.61225290E-01  2.75344707E-01  3.48934237E-01  1.00000000E+00  1.00000000E+00  2.33245735E-01
 1.760914E+02  3.62913150E-01  2.77498536E-01  3.56494397E-01  1.00000000E+00  1.00000000E+00  2.63384354E-01
 1.745322E+02  3.64501610E-01  2.80549872E-01  3.64673706E-01  1.00000000E+00  1.00000000E+00  3.04211226E-01
 1.730028E+02  3.66449365E-01  2.83532005E-01  3.72734364E-01  1.00000000E+00  1.00000000E+00  3.56628167E-01
 1.714976E+02  3.68193030E-01  2.85685161E-01  3.79316271E-01  1.00000000E+00  1.00000000E+00  4.07355497E-01
 1.700184E+02  3.69430233E-01  2.87102610E-01  3.83726013E-01  1.00000000E+00  1.00000000E+00  4.36183684E-01
 1.685667E+02  3.70247624E-01  2.88322686E-01  3.86755083E-01  1.00000000E+00  1.00000000E+00  4.60627724E-01
 1.671374E+02  3.70868860E-01  2.89096756E-01  3.90138067E-01  1.00000000E+00  1.00000000E+00  5.03508257E-01
 1.657321E+02  3.71314477E-01  2.89208068E-01  3.93781368E-01  1.00000000E+00  1.00000000E+00  5.39049773E-01
 1.643524E+02  3.71573462E-01  2.88935893E-01  3.95569427E-01  1.00000000E+00  1.00000000E+00  5.55767286E-01
 1.629934E+02  3.71457653E-01  2.87807244E-01  3.94365544E-01  1.00000000E+00  1.00000000E+00  5.90370061E-01
 1.616567E+02  3.70382756E-01  2.84830943E-01  3.90887159E-01  1.00000000E+00  1.00000000E+00  6.56252719E-01
 1.603437E+02  3.68429784E-01  2.80204374E-01  3.86005285E-01  1.00000000E+00  1.00000000E+00  7.39084779E-01
 1.590499E+02  3.66250699E-01  2.75080772E-01  3.80270887E-01  1.00000000E+00  1.00000000E+00  8.38351199E-01
 1.577768E+02  3.64020304E-01  2.71018492E-01  3.74622195E-01  1.00000000E+00  1.00000000E+00  9.71566671E-01
 1.565259E+02  3.62222891E-01  2.69019675E-01  3.70594071E-01  1.00000000E+00  1.00000000E+00  8.67758725E-01
 1.552928E+02  3.61743865E-01  2.68149892E-01  3.68983165E-01  1.00000000E+00  1.00000000E+00  7.21822751E-01
 1.540789E+02  3.62767602E-01  2.67694413E-01  3.69967572E-01  1.00000000E+00  1.00000000E+00  5.99276231E-01
 1.528857E+02  3.63932080E-01  2.67296355E-01  3.72126053E-01  1.00000000E+00  1.00000000E+00  4.92834703E-01
 1.517090E+02  3.63704818E-01  2.66025645E-01  3.72531435E-01  1.00000000E+00  1.00000000E+00  3.57511806E-01
 1.505503E+02  3.62233436E-01  2.63640141E-01  3.69284681E-01  1.00000000E+00  1.00000000E+00  2.79887065E-01
 1.494109E+02  3.60092268E-01  2.61196425E-01  3.62951371E-01  1.00000000E+00  1.00000000E+00  2.52243431E-01
 1.482869E+02  3.56474028E-01  2.60007820E-01  3.55785861E-01  1.00000000E+00  1.00000000E+00  2.43490659E-01
 1.471797E+02  3.51034108E-01  2.60789511E-01  3.48881544E-01  1.00000000E+00  1.00000000E+00  2.35623749E-01
 1.460906E+02  3.46298400E-01  2.63043095E-01  3.42952941E-01  1.00000000E+00  1.00000000E+00  2.29719012E-01
 1.450158E+02  3.44861103E-01  2.65657353E-01  3.39427206E-01  1.00000000E+00  1.00000000E+00  2.51053786E-01
 1.439584E+02  3.43931867E-01  2.67423226E-01  3.36140331E-01  1.00000000E+00  1.00000000E+00  3.01613875E-01
 1.429147E+02  3.39555427E-01  2.68128855E-01  3.29866806E-01  1.00000000E+00  1.00000000E+00  3.59168645E-01
 1.418859E+02  3.32359731E-01  2.68070883E-01  3.21423013E-01  1.00000000E+00  1.00000000E+00  4.00964804E-01
 1.408735E+02  3.25723955E-01  2.67002703E-01  3.14266007E-01  1.00000000E+00  1.00000000E+00  4.19630430E-01
 1.398739E+02  3.22665068E-01  2.64669849E-01  3.11986154E-01  1.00000000E+00  1.00000000E+00  4.35316155E-01
 1.388883E+02  3.22493545E-01  2.61638495E-01  3.14060663E-01  1.00000000E+00  1.00000000E+00  4.81806105E-01
 1.379181E+02  3.21867283E-01  2.58763092E-01  3.16175189E-01  1.00000000E+00  1.00000000E+00  5.60318114E-01
 1.369598E+02  3.20469391E-01  2.55485600E-01  3.16656670E-01  1.00000000E+00  1.00000000E+00  6.41121205E-01
 1.360147E+02  3.20678985E-01  2.50773791E-01  3.17239820E-01  1.00000000E+00  1.00000000E+00  7.07945513E-01
 1.350840E+02  3.23067149E-01  2.45828278E-01  3.19130654E-01  1.00000000E+00  1.00000000E+00  7.81226028E-01
 1.341646E+02  3.26767150E-01  2.42243166E-01  3.21687943E-01  1.00000000E+00  1.00000000E+00  8.90735515E-01
 1.332576E+02  3.30728749E-01  2.39412720E-01  3.23698636E-01  1.00000000E+00  1.00000000E+00  9.77961294E-01
 1.323642E+02  3.34105501E-01  2.36188440E-01  3.25071171E-01  1.00000000E+00  1.00000000E+00  8.70376528E-01
 1.314813E+02  3.35767500E-01  2.32233346E-01  3.25843851E-01  1.00000000E+00  1.00000000E+00  7.75796418E-01
 1.306100E+02  3.35036672E-01  2.27597042E-01  3.25525452E-01  1.00000000E+00  1.00000000E+00  6.99911682E-01
 1.297517E+02  3.32534057E-01  2.23594647E-01  3.23994715E-01  1.00000000E+00  1.00000000E+00  6.65474215E-01
 1.289031E+02  3.28813423E-01  2.21503881E-01  3.21154838E-01  1.00000000E+00  1.00000000E+00  6.72503174E-01
 1.280656E+02  3.24175961E-01  2.20783642E-01  3.17260588E-01  1.00000000E+00  1.00000000E+00  6.98436058E-01
 1.272403E+02  3.19474227E-01  2.19752973E-01  3.13167937E-01  1.00000000E+00  1.00000000E+00  7.39702246E-01
 1.264242E+02  3.15503872E-01  2.16987039E-01  3.09471297E-01  1.00000000E+00  1.00000000E+00  7.88056283E-01
 1.256185E+02  3.11692969E-01  2.13062706E-01  3.06516082E-01  1.00000000E+00  1.00000000E+00  7.94028963E-01
 1.248243E+02  3.06844333E-01  2.09711651E-01  3.03998747E-01  1.00000000E+00  1.00000000E+00  7.32279353E-01
 1.240388E+02  2.99681639E-01  2.07925234E-01  2.99346182E-01  1.00000000E+00  1.00000000E+00  6.46021172E-01
 1.232643E+02  2.90285126E-01  2.07492258E-01  2.90922739E-01  1.00000000E+00  1.00000000E+00  5.70322740E-01
 1.224983E+02  2.81563312E-01  2.08089016E-01  2.81835598E-01  1.00000000E+00  1.00000000E+00  5.13267171E-01
 1.217417E+02  2.76353865E-01  2.09862695E-01  2.75311972E-01  1.00000000E+00  1.00000000E+00  4.74570256E-01
 1.209956E+02  2.72469918E-01  2.14093073E-01  2.69508614E-01  1.00000000E+00  1.00000000E+00  4.52201372E-01
 1.202574E+02  2.66344581E-01  2.22982106E-01  2.61752431E-01  1.00000000E+00  1.00000000E+00  4.44112694E-01
 1.195282E+02  2.58476854E-01  2.34719982E-01  2.52358119E-01  1.00000000E+00  1.00000000E+00  4.41251786E-01
 1.188089E+02  2.50256269E-01  2.41972360E-01  2.42715615E-01  1.00000000E+00  1.00000000E+00  4.32801811E-01
 1.180971E+02  2.40098023E-01  2.40201159E-01  2.33358122E-01  1.00000000E+00  1.00000000E+00  4.22111479E-01
 1.173937E+02  2.26713071E-01  2.31925259E-01  2.24953552E-01  1.00000000E+00  1.00000000E+00  4.16280747E-01
 1.166998E+02  2.12411545E-01  2.22458341E-01  2.19085650E-01  1.00000000E+00  1.00000000E+00  4.09349426E-01
 1.160129E+02  1.99247387E-01  2.16348998E-01  2.17390549E-01  1.00000000E+00  1.00000000E+00  3.81658969E-01
 1.153341E+02  1.87205856E-01  2.14535960E-01  2.19875503E-01  1.00000000E+00  1.00000000E+00  3.34437407E-01
 1.146643E+02  1.75517920E-01  2.13813077E-01  2.23422901E-01  1.00000000E+00  1.00000000E+00  2.88545712E-01
 1.140011E+02  1.63223439E-01  2.09962365E-01  2.22704033E-01  1.00000000E+00  1.00000000E+00  2.54984516E-01
 1.133456E+02  1.50713198E-01  2.01877558E-01  2.15572957E-01  1.00000000E+00  1.00000000E+00  2.30363569E-01
 1.126986E+02  1.40677379E-01  1.91927719E-01  2.05832378E-01  1.00000000E+00  1.00000000E+00  2.08782451E-01
 1.120579E+02  1.33762523E-01  1.82758318E-01  1.96593744E-01  1.00000000E+00  1.00000000E+00  1.91763297E-01
 1.114244E+02  1.28010913E-01  1.75441945E-01  1.87409837E-01  1.00000000E+00  1.00000000E+00  1.79886774E-01
 1.107991E+02  1.22019112E-01  1.69451923E-01  1.78184648E-01  1.00000000E+00  1.00000000E+00  1.69078061E-01
 1.101798E+02  1.16231561E-01  1.63947162E-01  1.69842008E-01  1.00000000E+00  1.00000000E+00  1.57190181E-01
 1.095673E+02  1.11616801E-01  1.59842476E-01  1.62486969E-01  1.00000000E+00  1.00000000E+00  1.46060738E-01
 1.089626E+02  1.08546451E-01  1.57980559E-01  1.55628918E-01  1.00000000E+00  1.00000000E+00  1.36310296E-01
 1.083636E+02  1.07044186E-01  1.57768377E-01  1.49200545E-01  1.00000000E+00  1.00000000E+00  1.26986225E-01
 1.077711E+02  1.06578351E-01  1.58399519E-01  1.43637838E-01  1.00000000E+00  1.00000000E+00  1.20859431E-01
 1.071860E+02  1.06111831E-01  1.59086749E-01  1.38502751E-01  1.00000000E+00  1.00000000E+00  1.19597267E-01
 1.066063E+02  1.04977942E-01  1.58919835E-01  1.32605846E-01  1.00000000E+00  1.00000000E+00  1.18858217E-01
 1.060337E+02  1.04043001E-01  1.58449779E-01  1.26587108E-01  1.00000000E+00  1.00000000E+00  1.15599795E-01
 1.054664E+02  1.03671769E-01  1.59093465E-01  1.21576153E-01  1.00000000E+00  1.00000000E+00  1.09791559E-01
 1.049051E+02  1.03610379E-01  1.60107711E-01  1.17657390E-01  1.00000000E+00  1.00000000E+00  1.03035008E-01
 1.043506E+02  1.03973658E-01  1.59909988E-01  1.15256445E-01  1.00000000E+00  1.00000000E+00  9.92524966E-02
 1.038011E+02  1.04596748E-01  1.58405198E-01  1.14858148E-01  1.00000000E+00  1.00000000E+00  9.86931618E-02
 1.032573E+02  1.04870079E-01  1.55693680E-01  1.15451636E-01  1.00000000E+00  1.00000000E+00  9.85210798E-02
 1.027201E+02  1.04371195E-01  1.51251496E-01  1.15524995E-01  1.00000000E+00  1.00000000E+00  9.91418402E-02
 1.021876E+02  1.03879804E-01  1.45142440E-01  1.14920933E-01  1.00000000E+00  1.00000000E+00  1.04640546E-01
 1.016606E+02  1.04716784E-01  1.38781908E-01  1.14305530E-01  1.00000000E+00  1.00000000E+00  1.14445186E-01
 1.011398E+02  1.07704653E-01  1.34020070E-01  1.14491593E-01  1.00000000E+00  1.00000000E+00  1.26061149E-01
 1.006235E+02  1.12459176E-01  1.31486188E-01  1.16011301E-01  1.00000000E+00  1.00000000E+00  1.41550164E-01
 1.001124E+02  1.17599210E-01  1.30425990E-01  1.18563724E-01  1.00000000E+00  1.00000000E+00  1.59074438E-01
 9.960730E+01  1.21812967E-01  1.29877869E-01  1.21478268E-01  1.00000000E+00  1.00000000E+00  1.77735352E-01
 9.910648E+01  1.24996925E-01  1.30105473E-01  1.24747882E-01  1.00000000E+00  1.00000000E+00  2.02577482E-01
 9.861068E+01  1.27728577E-01  1.32356916E-01  1.28782984E-01  1.00000000E+00  1.00000000E+00  2.34702642E-01
 9.812059E+01  1.30646771E-01  1.36487542E-01  1.33697959E-01  1.00000000E+00  1.00000000E+00  2.68035323E-01
 9.763457E+01  1.33692499E-01  1.40795507E-01  1.39113893E-01  1.00000000E+00  1.00000000E+00  3.01860400E-01
 9.715335E+01  1.36064982E-01  1.44764943E-01  1.44093036E-01  1.00000000E+00  1.00000000E+00  3.35462539E-01
 9.667760E+01  1.37828282E-01  1.48699091E-01  1.48006054E-01  1.00000000E+00  1.00000000E+00  3.61118168E-01
 9.620575E+01  1.39648579E-01  1.52141539E-01  1.50881721E-01  1.00000000E+00  1.00000000E+00  3.67811464E-01
 9.573847E+01  1.41410270E-01  1.55069285E-01  1.52966672E-01  1.00000000E+00  1.00000000E+00  3.50621503E-01
 9.527645E+01  1.42957948E-01  1.57942146E-01  1.54019460E-01  1.00000000E+00  1.00000000E+00  3.22033409E-01
 9.481813E+01  1.44493014E-01  1.60724165E-01  1.53671056E-01  1.00000000E+00  1.00000000E+00  2.98203480E-01
 9.436421E+01  1.45738326E-01  1.63570908E-01  1.52285910E-01  1.00000000E+00  1.00000000E+00  2.86136820E-01
 9.391532E+01  1.46203083E-01  1.66833634E-01  1.50252642E-01  1.00000000E+00  1.00000000E+00  2.84205503E-01
 9.346998E+01  1.45891959E-01  1.70644531E-01  1.47986525E-01  1.00000000E+00  1.00000000E+00  2.92695292E-01
 9.302954E+01  1.45196083E-01  1.75178170E-01  1.45991283E-01  1.00000000E+00  1.00000000E+00  3.11175247E-01
 9.259254E+01  1.44566202E-01  1.80451222E-01  1.44605699E-01  1.00000000E+00  1.00000000E+00  3.32526308E-01
 9.215963E+01  1.44376796E-01  1.85609594E-01  1.43969342E-01  1.00000000E+00  1.00000000E+00  3.48103098E-01
 9.173142E+01  1.44235610E-01  1.89265962E-01  1.43566297E-01  1.00000000E+00  1.00000000E+00  3.59852612E-01
 9.130651E+01  1.43588973E-01  1.90782407E-01  1.43449714E-01  1.00000000E+00  1.00000000E+00  3.78318428E-01
 9.088551E+01  1.42465607E-01  1.91214270E-01  1.43719283E-01  1.00000000E+00  1.00000000E+00  4.12154877E-01
 9.046903E+01  1.41608234E-01  1.92130348E-01  1.44357442E-01  1.00000000E+00  1.00000000E+00  4.71386753E-01
 9.005571E+01  1.41552110E-01  1.94521261E-01  1.45768849E-01  1.00000000E+00  1.00000000E+00  5.51943286E-01
