  #Energy          xx             yy              zz              xy              yz              zx
 2.076022E+02  2.62099017E+13  2.38271834E+14 -4.26506583E+14  7.22035861E+14  7.22035861E+14  2.72785148E+14
 2.054385E+02  4.15895050E+12  3.08929761E+14 -5.07829745E+14  7.29640438E+14  7.29640438E+14  3.16518022E+14
 2.033228E+02 -6.70144729E+13  3.41633737E+14 -6.45521149E+14  7.37232925E+14  7.37232925E+14  3.59769667E+14
 2.012469E+02 -1.96115714E+14  3.30782335E+14 -8.24535115E+14  7.44837502E+14  7.44837502E+14  3.94391457E+14
 1.992130E+02 -3.58613895E+14  2.88034828E+14 -1.02437465E+15  7.52442079E+14  7.52442079E+14  4.29042474E+14
 1.972229E+02 -5.27691999E+14  2.30670491E+14 -1.22608776E+15  7.60034566E+14  7.60034566E+14  4.79505808E+14
 1.952691E+02 -6.83659421E+14  1.70492654E+14 -1.40754313E+15  7.67639144E+14  7.67639144E+14  5.39650318E+14
 1.933537E+02 -7.95089960E+14  1.14813595E+14 -1.54110699E+15  7.75243721E+14  7.75243721E+14  5.98875774E+14
 1.914784E+02 -8.33407427E+14  6.90461535E+13 -1.60833699E+15  7.82836208E+14  7.82836208E+14  6.54372786E+14
 1.896363E+02 -7.83484906E+14  4.29999787E+13 -1.59447715E+15  7.90440785E+14  7.90440785E+14  7.00014359E+14
 1.878292E+02 -6.39713162E+14  4.53289766E+13 -1.49019010E+15  7.98045362E+14  7.98045362E+14  7.35718019E+14
 1.860591E+02 -4.17481534E+14  6.66262501E+13 -1.31641225E+15  8.05637849E+14  8.05637849E+14  7.56977323E+14
 1.843193E+02 -1.62729810E+14  7.87218669E+13 -1.12780460E+15  8.13242427E+14  8.13242427E+14  7.65749069E+14
 1.826117E+02  8.06892605E+13  7.28091292E+13 -9.48981221E+14  8.20847004E+14  8.20847004E+14  7.83908889E+14
 1.809381E+02  3.06108392E+14  6.66893790E+13 -7.59927545E+14  8.28439491E+14  8.28439491E+14  8.27445364E+14
 1.792923E+02  5.18347322E+14  6.73851519E+13 -5.49280953E+14  8.36044068E+14  8.36044068E+14  8.84116602E+14
 1.776787E+02  7.08654706E+14  7.66021992E+13 -3.12314253E+14  8.43636555E+14  8.43636555E+14  9.39642395E+14
 1.760914E+02  8.64775866E+14  1.09129113E+14 -4.62223935E+13  8.51241132E+14  8.51241132E+14  9.96803366E+14
 1.745322E+02  1.00218706E+15  1.72026796E+14  2.60487904E+14  8.58845710E+14  8.58845710E+14  1.06024503E+15
 1.730028E+02  1.14127239E+15  2.55859199E+14  6.02694410E+14  8.66438197E+14  8.66438197E+14  1.11527925E+15
 1.714976E+02  1.27610245E+15  3.42799576E+14  9.36187215E+14  8.74042774E+14  8.74042774E+14  1.13887773E+15
 1.700184E+02  1.39749922E+15  4.22573575E+14  1.21649701E+15  8.81647351E+14  8.81647351E+14  1.13723692E+15
 1.685667E+02  1.50450488E+15  5.01620193E+14  1.43985715E+15  8.89239838E+14  8.89239838E+14  1.14605230E+15
 1.671374E+02  1.60167444E+15  5.79989283E+14  1.64857940E+15  8.96844415E+14  8.96844415E+14  1.16033730E+15
 1.657321E+02  1.69086739E+15  6.50208381E+14  1.85972802E+15  9.04448993E+14  9.04448993E+14  1.15832782E+15
 1.643524E+02  1.77246141E+15  7.15952562E+14  2.03020433E+15  9.12041480E+14  9.12041480E+14  1.15829268E+15
 1.629934E+02  1.84508588E+15  7.74893768E+14  2.12695740E+15  9.19646057E+14  9.19646057E+14  1.17576748E+15
 1.616567E+02  1.89789660E+15  8.08191653E+14  2.16299755E+15  9.27250634E+14  9.27250634E+14  1.19392792E+15
 1.603437E+02  1.92923575E+15  8.06956582E+14  2.16014200E+15  9.34843121E+14  9.34843121E+14  1.20024508E+15
 1.590499E+02  1.95030127E+15  7.80629429E+14  2.13172245E+15  9.42447698E+14  9.42447698E+14  1.19719131E+15
 1.577768E+02  1.96537314E+15  7.49306230E+14  2.09382021E+15  9.50052276E+14  9.50052276E+14  1.18319510E+15
 1.565259E+02  1.98127125E+15  7.38344112E+14  2.07263056E+15  9.57644763E+14  9.57644763E+14  1.15080171E+15
 1.552928E+02  2.01370317E+15  7.48164763E+14  2.08571077E+15  9.65249340E+14  9.65249340E+14  1.09845375E+15
 1.540789E+02  2.06994128E+15  7.68846451E+14  2.14115419E+15  9.72853917E+14  9.72853917E+14  1.03210072E+15
 1.528857E+02  2.13207875E+15  7.97789239E+14  2.22198569E+15  9.80446404E+14  9.80446404E+14  9.68583003E+14
 1.517090E+02  2.17400857E+15  8.20872755E+14  2.28032286E+15  9.88050981E+14  9.88050981E+14  9.25507354E+14
 1.505503E+02  2.19512181E+15  8.24601934E+14  2.28333689E+15  9.95655558E+14  9.95655558E+14  9.09332222E+14
 1.494109E+02  2.20473791E+15  8.14838063E+14  2.23864769E+15  1.00324805E+15  1.00324805E+15  9.15664491E+14
 1.482869E+02  2.19365128E+15  8.10198377E+14  2.17889283E+15  1.01085262E+15  1.01085262E+15  9.32713715E+14
